PASSENGERS,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,MONTH
2242.00,227.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,15323,TRI,"Bristol/Johnson City/Kingsport, TN",TN,47,Tennessee,54,2024,1
2243.00,290.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,13931,ORF,"Norfolk, VA",VA,51,Virginia,38,12478,JFK,"New York, NY",NY,36,New York,22,2024,1
2243.00,438.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,14783,SGF,"Springfield, MO",MO,29,Missouri,64,2024,1
2243.00,1519.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,14747,SEA,"Seattle, WA",WA,53,Washington,93,13851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2024,1
2244.00,140.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11905,GGG,"Longview, TX",TX,48,Texas,74,2024,1
2244.00,223.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,11721,FNT,"Flint, MI",MI,26,Michigan,43,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2244.00,802.00,YV,20378,Mesa Airlines Inc.,D,YV,Mesa Airlines Inc.,2,2,12266,IAH,"Houston, TX",TX,48,Texas,74,11423,DSM,"Des Moines, IA",IA,19,Iowa,61,2024,1
2245.00,373.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,2024,1
2245.00,420.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,11292,DEN,"Denver, CO",CO,08,Colorado,82,12278,ICT,"Wichita, KS",KS,20,Kansas,62,2024,1
2248.00,864.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,12451,JAX,"Jacksonville, FL",FL,12,Florida,33,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2251.00,399.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,13795,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,2024,1
2251.00,469.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,13256,MFE,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2024,1
2252.00,977.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10423,AUS,"Austin, TX",TX,48,Texas,74,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2254.00,728.00,NK,20416,Spirit Air Lines,D,NK,Spirit Air Lines,3,3,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,11057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2024,1
2255.00,296.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,14576,ROC,"Rochester, NY",NY,36,New York,22,11433,DTW,"Detroit, MI",MI,26,Michigan,43,2024,1
2256.00,531.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14574,ROA,"Roanoke, VA",VA,51,Virginia,38,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2257.00,223.00,ZW,20046,Air Wisconsin Airlines Corp,D,ZW,Air Wisconsin Airlines Corp,2,2,11721,FNT,"Flint, MI",MI,26,Michigan,43,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2257.00,474.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,10792,BUF,"Buffalo, NY",NY,36,New York,22,2024,1
2258.00,257.00,PT,20427,Piedmont Airlines,D,PT,Piedmont Airlines,2,2,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,14576,ROC,"Rochester, NY",NY,36,New York,22,2024,1
2259.00,333.00,PT,20427,Piedmont Airlines,D,PT,Piedmont Airlines,2,2,12217,HSV,"Huntsville, AL",AL,01,Alabama,51,11057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2024,1
2260.00,801.00,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,11003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,11278,DCA,"Washington, DC",VA,51,Virginia,38,2024,1
2261.00,2335.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,10821,BWI,"Baltimore, MD",MD,24,Maryland,35,14747,SEA,"Seattle, WA",WA,53,Washington,93,2024,1
2263.00,758.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10279,AMA,"Amarillo, TX",TX,48,Texas,74,12889,LAS,"Las Vegas, NV",NV,32,Nevada,85,2024,1
2263.00,2165.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,14843,SJU,"San Juan, PR",PR,72,Puerto Rico,3,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2024,1
2264.00,2105.00,B6,20409,JetBlue Airways,D,B6,JetBlue Airways,3,3,14869,SLC,"Salt Lake City, UT",UT,49,Utah,87,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,2024,1
2265.00,896.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,11292,DEN,"Denver, CO",CO,08,Colorado,82,2024,1
2265.00,915.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,11624,EYW,"Key West, FL",FL,12,Florida,33,12266,IAH,"Houston, TX",TX,48,Texas,74,2024,1
2267.00,1023.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,12264,IAD,"Washington, DC",VA,51,Virginia,38,11624,EYW,"Key West, FL",FL,12,Florida,33,2024,1
2267.00,1359.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11292,DEN,"Denver, CO",CO,08,Colorado,82,10792,BUF,"Buffalo, NY",NY,36,New York,22,2024,1
2269.00,257.00,PT,20427,Piedmont Airlines,D,PT,Piedmont Airlines,2,2,14576,ROC,"Rochester, NY",NY,36,New York,22,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2024,1
2269.00,524.00,YV,20378,Mesa Airlines Inc.,D,YV,Mesa Airlines Inc.,2,2,11292,DEN,"Denver, CO",CO,08,Colorado,82,10849,BZN,"Bozeman, MT",MT,30,Montana,84,2024,1
2270.00,488.00,NK,20416,Spirit Air Lines,D,NK,Spirit Air Lines,3,3,11618,EWR,"Newark, NJ",NJ,34,New Jersey,21,11433,DTW,"Detroit, MI",MI,26,Michigan,43,2024,1
2270.00,1164.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,10423,AUS,"Austin, TX",TX,48,Texas,74,14679,SAN,"San Diego, CA",CA,06,California,91,2024,1
2271.00,356.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,14492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2024,1
2271.00,577.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,10821,BWI,"Baltimore, MD",MD,24,Maryland,35,2024,1
2271.00,2021.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,14747,SEA,"Seattle, WA",WA,53,Washington,93,11042,CLE,"Cleveland, OH",OH,39,Ohio,44,2024,1
2272.00,469.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13256,MFE,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,2024,1
2272.00,639.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,15376,TUS,"Tucson, AZ",AZ,04,Arizona,81,11292,DEN,"Denver, CO",CO,08,Colorado,82,2024,1
2272.00,813.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,12451,JAX,"Jacksonville, FL",FL,12,Florida,33,2024,1
2273.00,240.00,G7,20500,GoJet Airlines LLC d/b/a United Express,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11267,DAY,"Dayton, OH",OH,39,Ohio,44,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2273.00,1107.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,12953,LGA,"New York, NY",NY,36,New York,22,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,2024,1
2275.00,416.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,13871,OMA,"Omaha, NE",NE,31,Nebraska,65,2024,1
2275.00,453.00,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,11433,DTW,"Detroit, MI",MI,26,Michigan,43,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2024,1
2275.00,575.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,15016,STL,"St. Louis, MO",MO,29,Missouri,64,11057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2024,1
2275.00,838.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,14057,PDX,"Portland, OR",OR,41,Oregon,92,13891,ONT,"Ontario, CA",CA,06,California,91,2024,1
2276.00,2454.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,12478,JFK,"New York, NY",NY,36,New York,22,14057,PDX,"Portland, OR",OR,41,Oregon,92,2024,1
2277.00,356.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,14492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,2024,1
2279.00,438.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,14783,SGF,"Springfield, MO",MO,29,Missouri,64,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2279.00,1049.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14696,SBN,"South Bend, IN",IN,18,Indiana,42,14082,PGD,"Punta Gorda, FL",FL,12,Florida,33,2024,1
2280.00,196.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,11292,DEN,"Denver, CO",CO,08,Colorado,82,13502,MTJ,"Montrose/Delta, CO",CO,08,Colorado,82,2024,1
2280.00,227.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,11278,DCA,"Washington, DC",VA,51,Virginia,38,14492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2024,1
2280.00,264.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2280.00,802.00,YV,20378,Mesa Airlines Inc.,D,YV,Mesa Airlines Inc.,2,2,11423,DSM,"Des Moines, IA",IA,19,Iowa,61,12266,IAH,"Houston, TX",TX,48,Texas,74,2024,1
2281.00,189.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,12397,ITH,"Ithaca/Cortland, NY",NY,36,New York,22,12478,JFK,"New York, NY",NY,36,New York,22,2024,1
2281.00,204.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,13303,MIA,"Miami, FL",FL,12,Florida,33,15304,TPA,"Tampa, FL",FL,12,Florida,33,2024,1
2281.00,396.00,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,11996,GSP,"Greer, SC",SC,45,South Carolina,37,11278,DCA,"Washington, DC",VA,51,Virginia,38,2024,1
2281.00,704.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,10466,AZA,"Phoenix, AZ",AZ,04,Arizona,81,12280,IDA,"Idaho Falls, ID",ID,16,Idaho,83,2024,1
2281.00,890.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,12917,LCK,"Columbus, OH",OH,39,Ohio,44,14082,PGD,"Punta Gorda, FL",FL,12,Florida,33,2024,1
2282.00,373.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2024,1
2282.00,706.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14683,SAT,"San Antonio, TX",TX,48,Texas,74,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,2024,1
2283.00,1123.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,11292,DEN,"Denver, CO",CO,08,Colorado,82,2024,1
2283.00,1162.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,12441,JAC,"Jackson, WY",WY,56,Wyoming,88,2024,1
2285.00,524.00,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,11278,DCA,"Washington, DC",VA,51,Virginia,38,11986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,2024,1
2285.00,641.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,12953,LGA,"New York, NY",NY,36,New York,22,10994,CHS,"Charleston, SC",SC,45,South Carolina,37,2024,1
2285.00,1373.00,B6,20409,JetBlue Airways,D,B6,JetBlue Airways,3,3,11624,EYW,"Key West, FL",FL,12,Florida,33,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,2024,1
2286.00,489.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,10257,ALB,"Albany, NY",NY,36,New York,22,2024,1
2286.00,524.00,YV,20378,Mesa Airlines Inc.,D,YV,Mesa Airlines Inc.,2,2,10849,BZN,"Bozeman, MT",MT,30,Montana,84,11292,DEN,"Denver, CO",CO,08,Colorado,82,2024,1
2288.00,620.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14771,SFO,"San Francisco, CA",CA,06,California,91,14252,PSC,"Pasco/Kennewick/Richland, WA",WA,53,Washington,93,2024,1
2288.00,838.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13232,MDW,"Chicago, IL",IL,17,Illinois,41,13296,MHT,"Manchester, NH",NH,33,New Hampshire,14,2024,1
2288.00,2329.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,10821,BWI,"Baltimore, MD",MD,24,Maryland,35,12892,LAX,"Los Angeles, CA",CA,06,California,91,2024,1
2289.00,95.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,11042,CLE,"Cleveland, OH",OH,39,Ohio,44,11433,DTW,"Detroit, MI",MI,26,Michigan,43,2024,1
2290.00,227.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,14492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11278,DCA,"Washington, DC",VA,51,Virginia,38,2024,1
2290.00,1118.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,10140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2024,1
2291.00,977.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,10423,AUS,"Austin, TX",TX,48,Texas,74,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2292.00,431.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13244,MEM,"Memphis, TN",TN,47,Tennessee,54,2024,1
2292.00,493.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,12264,IAD,"Washington, DC",VA,51,Virginia,38,14321,PWM,"Portland, ME",ME,23,Maine,12,2024,1
2293.00,952.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,14107,PHX,"Phoenix, AZ",AZ,04,Arizona,81,11603,EUG,"Eugene, OR",OR,41,Oregon,92,2024,1
2293.00,2404.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,14843,SJU,"San Juan, PR",PR,72,Puerto Rico,3,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2024,1
2294.00,316.00,ZW,20046,Air Wisconsin Airlines Corp,D,ZW,Air Wisconsin Airlines Corp,2,2,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11042,CLE,"Cleveland, OH",OH,39,Ohio,44,2024,1
2296.00,172.00,G7,20500,GoJet Airlines LLC d/b/a United Express,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11618,EWR,"Newark, NJ",NJ,34,New Jersey,21,12397,ITH,"Ithaca/Cortland, NY",NY,36,New York,22,2024,1
2296.00,574.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14869,SLC,"Salt Lake City, UT",UT,49,Utah,87,10800,BUR,"Burbank, CA",CA,06,California,91,2024,1
2297.00,926.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11066,CMH,"Columbus, OH",OH,39,Ohio,44,2024,1
2299.00,296.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,14576,ROC,"Rochester, NY",NY,36,New York,22,2024,1
2299.00,364.00,PT,20427,Piedmont Airlines,D,PT,Piedmont Airlines,2,2,14321,PWM,"Portland, ME",ME,23,Maine,12,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2024,1
2299.00,1619.00,NK,20416,Spirit Air Lines,D,NK,Spirit Air Lines,3,3,12892,LAX,"Los Angeles, CA",CA,06,California,91,13244,MEM,"Memphis, TN",TN,47,Tennessee,54,2024,1
2300.00,1209.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,10423,AUS,"Austin, TX",TX,48,Texas,74,14908,SNA,"Santa Ana, CA",CA,06,California,91,2024,1
2302.00,284.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11898,GFK,"Grand Forks, ND",ND,38,North Dakota,66,2024,1
2302.00,596.00,C5,20445,CommuteAir LLC dba CommuteAir,D,C5,CommuteAir LLC dba CommuteAir,2,2,12217,HSV,"Huntsville, AL",AL,01,Alabama,51,12264,IAD,"Washington, DC",VA,51,Virginia,38,2024,1
2302.00,851.00,YV,20378,Mesa Airlines Inc.,D,YV,Mesa Airlines Inc.,2,2,14685,SAV,"Savannah, GA",GA,13,Georgia,34,12266,IAH,"Houston, TX",TX,48,Texas,74,2024,1
2303.00,401.00,C5,20445,CommuteAir LLC dba CommuteAir,D,C5,CommuteAir LLC dba CommuteAir,2,2,12264,IAD,"Washington, DC",VA,51,Virginia,38,10868,CAE,"Columbia, SC",SC,45,South Carolina,37,2024,1
2303.00,965.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14112,PIE,"St. Petersburg, FL",FL,12,Florida,33,14108,PIA,"Peoria, IL",IL,17,Illinois,41,2024,1
2303.00,1267.00,SY,20422,Sun Country Airlines d/b/a MN Airlines,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,10466,AZA,"Phoenix, AZ",AZ,04,Arizona,81,2024,1
2304.00,748.00,NK,20416,Spirit Air Lines,D,NK,Spirit Air Lines,3,3,10693,BNA,"Nashville, TN",TN,47,Tennessee,54,11618,EWR,"Newark, NJ",NJ,34,New Jersey,21,2024,1
2304.00,1299.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,10581,BGR,"Bangor, ME",ME,23,Maine,12,14761,SFB,"Sanford, FL",FL,12,Florida,33,2024,1
2305.00,2105.00,B6,20409,JetBlue Airways,D,B6,JetBlue Airways,3,3,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,14869,SLC,"Salt Lake City, UT",UT,49,Utah,87,2024,1
2306.00,226.00,2JQ,21718,Delux Public Charter LLC,D,2JQ,Delux Public Charter LLC,1,6,14908,SNA,"Santa Ana, CA",CA,06,California,91,12889,LAS,"Las Vegas, NV",NV,32,Nevada,85,2024,1
2308.00,268.00,ZW,20046,Air Wisconsin Airlines Corp,D,ZW,Air Wisconsin Airlines Corp,2,2,14633,RST,"Rochester, MN",MN,27,Minnesota,63,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2308.00,310.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14893,SMF,"Sacramento, CA",CA,06,California,91,14689,SBA,"Santa Barbara, CA",CA,06,California,91,2024,1
2309.00,196.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,2024,1
2309.00,807.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,14771,SFO,"San Francisco, CA",CA,06,California,91,10849,BZN,"Bozeman, MT",MT,30,Montana,84,2024,1
2312.00,403.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,2024,1
2312.00,828.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,12478,JFK,"New York, NY",NY,36,New York,22,12451,JAX,"Jacksonville, FL",FL,12,Florida,33,2024,1
2313.00,818.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,10994,CHS,"Charleston, SC",SC,45,South Carolina,37,2024,1
2313.00,849.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,12264,IAD,"Washington, DC",VA,51,Virginia,38,14986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,2024,1
2314.00,630.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14869,SLC,"Salt Lake City, UT",UT,49,Utah,87,14057,PDX,"Portland, OR",OR,41,Oregon,92,2024,1
2315.00,1175.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14761,SFB,"Sanford, FL",FL,12,Florida,33,14025,PBG,"Plattsburgh, NY",NY,36,New York,22,2024,1
2316.00,612.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,10693,BNA,"Nashville, TN",TN,47,Tennessee,54,15304,TPA,"Tampa, FL",FL,12,Florida,33,2024,1
2316.00,1121.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,13303,MIA,"Miami, FL",FL,12,Florida,33,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2024,1
2316.00,1162.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,12441,JAC,"Jackson, WY",WY,56,Wyoming,88,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2317.00,328.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,14122,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,14492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2024,1
2317.00,400.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,15023,STS,"Santa Rosa, CA",CA,06,California,91,12892,LAX,"Los Angeles, CA",CA,06,California,91,2024,1
2317.00,1368.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,14747,SEA,"Seattle, WA",WA,53,Washington,93,13871,OMA,"Omaha, NE",NE,31,Nebraska,65,2024,1
2318.00,760.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,10994,CHS,"Charleston, SC",SC,45,South Carolina,37,2024,1
2319.00,74.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,12884,LAN,"Lansing, MI",MI,26,Michigan,43,11433,DTW,"Detroit, MI",MI,26,Michigan,43,2024,1
2320.00,369.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,10821,BWI,"Baltimore, MD",MD,24,Maryland,35,2024,1
2321.00,1147.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,15919,XNA,"Fayetteville, AR",AR,05,Arkansas,71,12953,LGA,"New York, NY",NY,36,New York,22,2024,1
2323.00,326.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14771,SFO,"San Francisco, CA",CA,06,California,91,10800,BUR,"Burbank, CA",CA,06,California,91,2024,1
2323.00,429.00,C5,20445,CommuteAir LLC dba CommuteAir,D,C5,CommuteAir LLC dba CommuteAir,2,2,12266,IAH,"Houston, TX",TX,48,Texas,74,15370,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2024,1
2323.00,573.00,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,14576,ROC,"Rochester, NY",NY,36,New York,22,11057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2024,1
2324.00,541.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,11292,DEN,"Denver, CO",CO,08,Colorado,82,15370,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2024,1
2326.00,397.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11337,DLH,"Duluth, MN",MN,27,Minnesota,63,2024,1
2326.00,738.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,12953,LGA,"New York, NY",NY,36,New York,22,13342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,2024,1
2328.00,438.00,YV,20378,Mesa Airlines Inc.,D,YV,Mesa Airlines Inc.,2,2,15919,XNA,"Fayetteville, AR",AR,05,Arkansas,71,12266,IAH,"Houston, TX",TX,48,Texas,74,2024,1
2328.00,726.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14489,RDM,"Bend/Redmond, OR",OR,41,Oregon,92,12892,LAX,"Los Angeles, CA",CA,06,California,91,2024,1
